Year,Month,Day,Tmin,Tmax
1976,11.0,27,20.0,33.0
1976,11.0,28,19.4,27.5
1976,11.0,29,15.4,22.4
1976,11.0,30,16.5,23.0
1976,11.0,31,,
1976,12.0,1,14.0,22.0
1976,12.0,2,13.0,23.7
1976,12.0,3,17.5,31.7
1976,12.0,4,19.6,34.6
1976,12.0,5,17.9,30.3
1976,12.0,6,18.9,32.9
1976,12.0,7,17.0,26.3
1976,12.0,8,11.1,25.5
1976,12.0,9,15.3,23.1
1976,12.0,10,16.0,25.1
1976,12.0,11,15.7,28.2
1976,12.0,12,20.9,32.9
1976,12.0,13,18.3,27.3
1976,12.0,14,17.7,22.5
1976,12.0,15,18.3,22.1
1976,12.0,16,14.4,23.4
1976,12.0,17,14.4,27.1
1976,12.0,18,18.2,29.3
1976,12.0,19,20.2,25.3
1976,12.0,20,15.5,26.5
1976,12.0,21,15.9,28.3
1976,12.0,22,17.4,23.2
1976,12.0,23,15.0,29.0
1976,12.0,24,17.8,29.1
1976,12.0,25,18.0,29.2
1976,12.0,26,17.7,29.1
1976,12.0,27,16.0,27.7
1976,12.0,28,13.0,27.1
1976,12.0,29,19.0,29.1
1976,12.0,30,21.7,31.1
1976,12.0,31,22.3,30.1
1977,1,1,19.0,27.5
1977,1,2,18.6,25.7
1977,1,3,17.6,27.7
1977,1,4,19.4,26.7
1977,1,5,16.3,29.5
1977,1,6,20.5,31.5
1977,1,7,24.0,31.3
1977,1,8,23.7,34.9
1977,1,9,27.6,34.2
1977,1,10,20.6,31.2
1977,1,11,22.5,32.2
1977,1,12,20.5,29.5
1977,1,13,18.8,26.7
1977,1,14,22.6,30.1
1977,1,15,25.1,30.6
1977,1,16,25.2,30.0
1977,1,17,25.0,30.2
1977,1,18,24.6,31.2
1977,1,19,24.0,28.6
1977,1,20,23.5,30.0
1977,1,21,21.9,30.0
1977,1,22,21.4,31.6
1977,1,23,20.8,29.4
1977,1,24,19.6,27.5
1977,1,25,15.9,26.2
1977,1,26,18.0,30.1
1977,1,27,22.8,32.4
1977,1,28,23.5,30.7
1977,1,29,19.8,28.4
1977,1,30,16.5,23.4
1977,1,31,14.4,22.2
1977,2.0,1,16.7,19.6
1977,2.0,2,13.9,26.4
1977,2.0,3,16.4,29.8
1977,2.0,4,18.4,27.0
1977,2.0,5,21.0,29.5
1977,2.0,6,20.4,30.6
1977,2.0,7,20.0,31.1
1977,2.0,8,20.1,30.5
1977,2.0,9,20.2,26.0
1977,2.0,10,15.9,25.2
1977,2.0,11,13.5,22.4
1977,2.0,12,13.7,24.7
1977,2.0,13,21.3,25.7
1977,2.0,14,17.0,25.0
1977,2.0,15,19.0,24.0
1977,2.0,16,21.6,33.6
1977,2.0,17,19.2,27.0
1977,2.0,18,19.6,27.0
1977,2.0,19,22.2,28.4
1977,2.0,20,21.8,31.8
1977,2.0,21,21.8,23.7
1977,2.0,22,20.4,26.0
1977,2.0,23,22.3,27.0
1977,2.0,24,22.1,25.3
1977,2.0,25,20.4,28.3
1977,2.0,26,18.1,27.0
1977,2.0,27,22.6,30.5
1977,2.0,28,15.2,22.0
1977,2.0,29,,
1977,2.0,30,,
1977,2.0,31,,
1977,3.0,1,9.7,21.9
1977,3.0,2,10.8,23.0
1977,3.0,3,13.9,25.9
1977,3.0,4,18.7,27.4
1977,3.0,5,19.5,24.9
1977,3.0,6,21.6,30.5
1977,3.0,7,19.5,27.6
1977,3.0,8,17.3,22.0
1977,3.0,9,20.0,25.5
1977,3.0,10,16.7,24.3
1977,3.0,11,12.7,23.3
1977,3.0,12,16.4,21.9
1977,3.0,13,14.7,24.5
1977,3.0,14,15.0,27.0
1977,3.0,15,20.3,30.5
1977,3.0,16,21.9,32.2
1977,3.0,17,18.9,30.7
1977,3.0,18,20.0,29.1
1977,3.0,19,19.0,29.6
1977,3.0,20,19.9,25.8
1977,3.0,21,20.3,27.2
1977,3.0,22,20.1,28.5
1977,3.0,23,16.8,24.0
1977,3.0,24,15.3,25.0
1977,3.0,25,16.7,29.3
1977,3.0,26,20.5,31.6
1977,3.0,27,21.5,29.7
1977,3.0,28,14.2,21.5
1977,3.0,29,9.6,18.6
1977,3.0,30,10.2,17.1
1977,3.0,31,5.9,19.8
1977,4.0,1,6.6,19.4
1977,4.0,2,7.9,21.3
1977,4.0,3,10.6,23.2
1977,4.0,4,11.0,25.5
1977,4.0,5,12.4,21.1
1977,4.0,6,15.0,20.8
1977,4.0,7,16.4,18.6
1977,4.0,8,14.5,17.9
1977,4.0,9,8.1,15.8
1977,4.0,10,7.9,19.3
1977,4.0,11,9.6,24.6
1977,4.0,12,14.5,23.3
1977,4.0,13,14.9,25.2
1977,4.0,14,11.5,24.8
1977,4.0,15,14.3,25.4
1977,4.0,16,15.9,21.0
1977,4.0,17,14.0,24.2
1977,4.0,18,11.5,24.8
1977,4.0,19,11.6,24.5
1977,4.0,20,15.3,25.0
1977,4.0,21,15.1,25.0
1977,4.0,22,16.0,26.2
1977,4.0,23,13.4,25.8
1977,4.0,24,18.3,25.0
1977,4.0,25,14.2,26.0
1977,4.0,26,14.6,26.5
1977,4.0,27,15.9,28.5
1977,4.0,28,16.5,27.0
1977,4.0,29,14.9,28.9
1977,4.0,30,14.6,29.0
1977,4.0,31,,
1977,5.0,1,11.8,15.5
1977,5.0,2,6.3,21.1
1977,5.0,3,11.4,19.5
1977,5.0,4,15.0,20.7
1977,5.0,5,10.8,18.0
1977,5.0,6,9.5,17.2
1977,5.0,7,13.4,16.0
1977,5.0,8,9.0,18.2
1977,5.0,9,9.0,17.4
1977,5.0,10,4.2,18.4
1977,5.0,11,11.1,23.5
1977,5.0,12,11.1,23.0
1977,5.0,13,14.2,24.8
1977,5.0,14,7.2,16.9
1977,5.0,15,7.0,14.3
1977,5.0,16,4.4,12.7
1977,5.0,17,1.7,14.9
1977,5.0,18,6.4,18.0
1977,5.0,19,4.4,19.0
1977,5.0,20,6.0,16.0
1977,5.0,21,9.6,15.0
1977,5.0,22,6.6,13.5
1977,5.0,23,4.1,15.5
1977,5.0,24,9.6,17.6
1977,5.0,25,12.4,15.0
1977,5.0,26,9.5,16.0
1977,5.0,27,8.3,18.4
1977,5.0,28,12.5,20.0
1977,5.0,29,3.2,17.9
1977,5.0,30,5.0,18.0
1977,5.0,31,8.4,18.7
1977,6.0,1,7.1,18.4
1977,6.0,2,9.3,18.5
1977,6.0,3,15.0,18.0
1977,6.0,4,14.1,19.4
1977,6.0,5,13.4,17.1
1977,6.0,6,12.6,15.9
1977,6.0,7,13.7,16.8
1977,6.0,8,13.0,17.6
1977,6.0,9,15.1,20.7
1977,6.0,10,9.8,18.7
1977,6.0,11,5.2,15.5
1977,6.0,12,10.0,21.4
1977,6.0,13,10.7,22.1
1977,6.0,14,13.6,20.6
1977,6.0,15,9.6,17.6
1977,6.0,16,4.6,17.5
1977,6.0,17,10.4,18.6
1977,6.0,18,7.5,15.8
1977,6.0,19,4.5,11.7
1977,6.0,20,6.9,10.7
1977,6.0,21,5.3,10.2
1977,6.0,22,0.7,10.0
1977,6.0,23,2.7,9.6
1977,6.0,24,5.8,8.1
1977,6.0,25,6.0,8.2
1977,6.0,26,5.6,12.1
1977,6.0,27,7.6,16.6
1977,6.0,28,4.0,15.7
1977,6.0,29,10.5,15.4
1977,6.0,30,15.4,22.2
1977,6.0,31,,
1977,7.0,1,14.1,19.0
1977,7.0,2,13.0,25.2
1977,7.0,3,6.9,16.0
1977,7.0,4,3.8,12.0
1977,7.0,5,5.6,12.7
1977,7.0,6,9.1,14.9
1977,7.0,7,5.8,17.5
1977,7.0,8,7.0,13.5
1977,7.0,9,10.3,15.8
1977,7.0,10,12.6,19.6
1977,7.0,11,15.0,18.9
1977,7.0,12,9.2,17.7
1977,7.0,13,6.6,13.7
1977,7.0,14,7.8,13.0
1977,7.0,15,4.2,13.5
1977,7.0,16,0.8,12.8
1977,7.0,17,4.9,17.0
1977,7.0,18,2.3,14.7
1977,7.0,19,4.0,13.2
1977,7.0,20,10.0,12.3
1977,7.0,21,11.1,14.4
1977,7.0,22,9.0,13.7
1977,7.0,23,10.0,15.2
1977,7.0,24,6.0,16.0
1977,7.0,25,10.1,19.5
1977,7.0,26,7.5,17.0
1977,7.0,27,9.2,13.3
1977,7.0,28,10.7,17.5
1977,7.0,29,13.4,18.3
1977,7.0,30,6.4,13.6
1977,7.0,31,2.4,16.6
1977,8.0,1,6.0,17.0
1977,8.0,2,0.4,12.2
1977,8.0,3,8.3,14.9
1977,8.0,4,4.8,16.2
1977,8.0,5,6.4,13.2
1977,8.0,6,11.5,13.4
1977,8.0,7,11.8,17.0
1977,8.0,8,12.0,15.6
1977,8.0,9,10.0,14.7
1977,8.0,10,10.4,14.4
1977,8.0,11,12.1,13.4
1977,8.0,12,9.2,14.3
1977,8.0,13,3.6,13.1
1977,8.0,14,3.5,15.5
1977,8.0,15,2.8,16.1
1977,8.0,16,3.0,17.5
1977,8.0,17,4.0,17.5
1977,8.0,18,6.5,15.3
1977,8.0,19,9.4,21.8
1977,8.0,20,11.0,19.3
1977,8.0,21,10.0,19.3
1977,8.0,22,8.7,20.9
1977,8.0,23,9.5,18.5
1977,8.0,24,6.3,18.2
1977,8.0,25,10.3,22.8
1977,8.0,26,10.3,18.1
1977,8.0,27,10.8,18.9
1977,8.0,28,11.7,20.5
1977,8.0,29,12.5,21.7
1977,8.0,30,14.6,18.8
1977,8.0,31,6.3,14.9
1977,9.0,1,1.6,14.5
1977,9.0,2,6.2,19.2
1977,9.0,3,8.1,20.2
1977,9.0,4,12.4,21.9
1977,9.0,5,11.6,18.5
1977,9.0,6,13.8,19.5
1977,9.0,7,13.2,18.4
1977,9.0,8,13.8,26.5
1977,9.0,9,15.1,22.5
1977,9.0,10,11.9,17.7
1977,9.0,11,12.3,14.4
1977,9.0,12,11.4,13.7
1977,9.0,13,12.3,15.1
1977,9.0,14,9.9,18.0
1977,9.0,15,13.8,16.6
1977,9.0,16,11.9,17.4
1977,9.0,17,10.7,20.0
1977,9.0,18,7.3,21.6
1977,9.0,19,9.8,20.5
1977,9.0,20,14.6,22.5
1977,9.0,21,11.7,23.6
1977,9.0,22,16.0,27.1
1977,9.0,23,10.8,16.0
1977,9.0,24,6.4,19.6
1977,9.0,25,12.5,26.0
1977,9.0,26,16.1,28.0
1977,9.0,27,15.1,23.6
1977,9.0,28,13.3,21.4
1977,9.0,29,6.8,16.9
1977,9.0,30,11.1,20.0
1977,9.0,31,,
1977,10.0,1,14.3,21.0
1977,10.0,2,17.0,21.9
1977,10.0,3,13.3,20.2
1977,10.0,4,11.1,17.5
1977,10.0,5,9.6,23.7
1977,10.0,6,18.1,29.7
1977,10.0,7,20.8,31.5
1977,10.0,8,12.6,21.5
1977,10.0,9,12.1,18.7
1977,10.0,10,10.6,16.8
1977,10.0,11,4.2,15.0
1977,10.0,12,3.7,16.2
1977,10.0,13,12.8,21.7
1977,10.0,14,18.6,26.8
1977,10.0,15,11.4,21.7
1977,10.0,16,8.0,21.9
1977,10.0,17,11.8,24.2
1977,10.0,18,14.5,26.8
1977,10.0,19,15.7,26.3
1977,10.0,20,18.9,29.5
1977,10.0,21,20.6,33.2
1977,10.0,22,20.4,27.4
1977,10.0,23,18.6,21.4
1977,10.0,24,18.3,21.0
1977,10.0,25,18.1,20.6
1977,10.0,26,15.4,23.5
1977,10.0,27,13.6,23.5
1977,10.0,28,14.9,25.6
1977,10.0,29,18.8,26.5
1977,10.0,30,19.0,31.3
1977,10.0,31,17.8,27.2
1977,11.0,1,14.1,24.8
1977,11.0,2,15.2,25.6
1977,11.0,3,9.7,19.0
1977,11.0,4,10.7,21.6
1977,11.0,5,16.2,22.7
1977,11.0,6,16.7,25.5
1977,11.0,7,18.5,27.6
1977,11.0,8,15.6,25.2
1977,11.0,9,10.3,20.4
1977,11.0,10,11.7,23.6
1977,11.0,11,13.0,26.5
1977,11.0,12,8.4,20.2
1977,11.0,13,11.5,24.0
1977,11.0,14,15.5,29.5
1977,11.0,15,17.2,30.5
1977,11.0,16,19.1,31.5
1977,11.0,17,20.0,33.8
1977,11.0,18,23.4,31.7
1977,11.0,19,17.1,23.5
1977,11.0,20,13.5,28.2
1977,11.0,21,18.6,26.4
1977,11.0,22,11.2,25.6
1977,11.0,23,18.0,24.5
1977,11.0,24,16.2,24.5
1977,11.0,25,17.8,26.3
1977,11.0,26,14.6,31.0
1977,11.0,27,11.5,24.0
1977,11.0,28,15.2,28.8
1977,11.0,29,18.1,31.4
1977,11.0,30,21.7,30.7
1977,11.0,31,,
1977,12.0,1,20.4,32.6
1977,12.0,2,22.6,30.3
1977,12.0,3,23.5,29.4
1977,12.0,4,24.7,33.0
1977,12.0,5,18.6,29.8
1977,12.0,6,15.6,27.4
1977,12.0,7,15.0,25.5
1977,12.0,8,14.6,27.5
1977,12.0,9,16.5,31.3
1977,12.0,10,18.7,32.3
1977,12.0,11,23.0,32.2
1977,12.0,12,21.0,29.3
1977,12.0,13,18.7,25.5
1977,12.0,14,19.9,28.0
1977,12.0,15,21.8,29.4
1977,12.0,16,22.7,28.4
1977,12.0,17,24.4,30.7
1977,12.0,18,24.0,32.5
1977,12.0,19,16.2,27.8
1977,12.0,20,13.4,20.0
1977,12.0,21,12.0,23.0
1977,12.0,22,17.6,24.6
1977,12.0,23,17.7,24.5
1977,12.0,24,19.4,27.2
1977,12.0,25,20.8,30.0
1977,12.0,26,21.8,29.3
1977,12.0,27,21.8,31.3
1977,12.0,28,20.4,29.6
1977,12.0,29,20.6,27.3
1977,12.0,30,20.2,24.5
1977,12.0,31,15.5,23.8
1978,1,1,11.6,25.2
1978,1,2,15.5,26.2
1978,1,3,20.2,28.9
1978,1,4,20.8,31.4
1978,1,5,18.8,29.1
1978,1,6,19.0,32.0
1978,1,7,20.0,29.5
1978,1,8,18.5,30.0
1978,1,9,20.4,28.1
1978,1,10,22.3,31.0
1978,1,11,21.3,32.3
1978,1,12,19.4,27.3
1978,1,13,19.4,24.0
1978,1,14,15.5,27.4
1978,1,15,17.0,32.9
1978,1,16,17.3,33.1
1978,1,17,20.6,34.5
1978,1,18,22.3,35.8
1978,1,19,19.0,30.1
1978,1,20,14.9,25.4
1978,1,21,18.3,26.4
1978,1,22,19.5,23.5
1978,1,23,19.5,24.0
1978,1,24,17.1,25.5
1978,1,25,19.9,30.5
1978,1,26,16.0,24.5
1978,1,27,18.8,30.0
1978,1,28,20.0,28.5
1978,1,29,18.4,28.0
1978,1,30,19.8,28.2
1978,1,31,17.2,23.9
1978,2.0,1,14.4,22.0
1978,2.0,2,13.8,30.6
1978,2.0,3,15.0,24.8
1978,2.0,4,12.8,23.2
1978,2.0,5,14.8,28.2
1978,2.0,6,17.7,23.6
1978,2.0,7,19.3,26.8
1978,2.0,8,20.8,29.3
1978,2.0,9,21.5,29.3
1978,2.0,10,20.4,28.5
1978,2.0,11,21.0,28.4
1978,2.0,12,21.0,26.0
1978,2.0,13,21.0,25.9
1978,2.0,14,19.0,23.6
1978,2.0,15,19.2,27.1
1978,2.0,16,18.9,26.8
1978,2.0,17,15.3,24.6
1978,2.0,18,15.0,22.3
1978,2.0,19,16.4,21.4
1978,2.0,20,18.0,24.5
1978,2.0,21,15.7,25.9
1978,2.0,22,15.9,27.5
1978,2.0,23,18.0,31.2
1978,2.0,24,21.0,31.0
1978,2.0,25,23.0,31.6
1978,2.0,26,22.6,32.0
1978,2.0,27,21.4,31.4
1978,2.0,28,19.4,27.5
1978,2.0,29,,
1978,2.0,30,,
1978,2.0,31,,
1978,3.0,1,16.4,31.0
1978,3.0,2,18.6,33.6
1978,3.0,3,16.7,29.7
1978,3.0,4,17.0,27.4
1978,3.0,5,16.6,25.1
1978,3.0,6,11.3,23.8
1978,3.0,7,11.0,27.8
1978,3.0,8,16.1,28.7
1978,3.0,9,17.7,26.4
1978,3.0,10,19.5,26.0
1978,3.0,11,20.4,27.9
1978,3.0,12,19.2,29.3
1978,3.0,13,19.5,25.5
1978,3.0,14,21.1,25.7
1978,3.0,15,20.4,28.0
1978,3.0,16,19.6,24.6
1978,3.0,17,20.6,22.4
1978,3.0,18,18.2,22.4
1978,3.0,19,16.3,24.3
1978,3.0,20,13.9,23.9
1978,3.0,21,18.0,23.3
1978,3.0,22,20.0,24.0
1978,3.0,23,19.9,25.0
1978,3.0,24,19.0,22.7
1978,3.0,25,17.4,23.7
1978,3.0,26,20.3,26.2
1978,3.0,27,15.1,25.2
1978,3.0,28,15.3,28.7
1978,3.0,29,15.6,28.3
1978,3.0,30,18.8,31.0
1978,3.0,31,12.2,21.5
1978,4.0,1,9.0,20.4
1978,4.0,2,11.3,22.8
1978,4.0,3,15.5,27.3
1978,4.0,4,14.6,27.0
1978,4.0,5,15.1,21.4
1978,4.0,6,8.0,17.4
1978,4.0,7,7.0,18.2
1978,4.0,8,11.1,21.3
1978,4.0,9,14.2,21.1
1978,4.0,10,12.2,25.0
1978,4.0,11,14.0,27.0
1978,4.0,12,15.6,23.8
1978,4.0,13,12.6,23.7
1978,4.0,14,15.1,27.6
1978,4.0,15,9.5,21.5
1978,4.0,16,13.4,26.2
1978,4.0,17,16.9,27.0
1978,4.0,18,16.2,22.2
1978,4.0,19,12.6,22.3
1978,4.0,20,9.3,23.9
1978,4.0,21,12.8,20.8
1978,4.0,22,7.5,19.9
1978,4.0,23,6.4,18.2
1978,4.0,24,8.0,20.3
1978,4.0,25,11.8,17.0
1978,4.0,26,9.5,23.3
1978,4.0,27,13.4,23.4
1978,4.0,28,13.2,22.6
1978,4.0,29,14.8,22.7
1978,4.0,30,11.7,22.6
1978,4.0,31,,
1978,5.0,1,13.6,23.0
1978,5.0,2,16.0,22.0
1978,5.0,3,15.3,25.7
1978,5.0,4,7.3,21.0
1978,5.0,5,13.2,19.1
1978,5.0,6,11.6,23.5
1978,5.0,7,13.2,27.5
1978,5.0,8,14.5,26.3
1978,5.0,9,18.6,28.5
1978,5.0,10,17.6,28.0
1978,5.0,11,17.6,20.7
1978,5.0,12,14.3,21.0
1978,5.0,13,15.2,26.3
1978,5.0,14,11.4,18.6
1978,5.0,15,9.6,19.2
1978,5.0,16,8.1,15.2
1978,5.0,17,4.5,15.7
1978,5.0,18,6.6,16.3
1978,5.0,19,12.4,20.6
1978,5.0,20,8.2,15.9
1978,5.0,21,4.2,16.8
1978,5.0,22,9.1,15.6
1978,5.0,23,4.6,14.0
1978,5.0,24,8.3,15.0
1978,5.0,25,9.9,12.5
1978,5.0,26,4.5,15.5
1978,5.0,27,4.7,17.3
1978,5.0,28,6.3,15.2
1978,5.0,29,6.0,12.7
1978,5.0,30,3.2,11.3
1978,5.0,31,5.3,13.2
1978,6.0,1,6.3,17.4
1978,6.0,2,10.5,15.0
1978,6.0,3,5.4,13.9
1978,6.0,4,4.2,12.1
1978,6.0,5,0.4,11.6
1978,6.0,6,7.0,14.6
1978,6.0,7,3.4,15.6
1978,6.0,8,7.0,13.7
1978,6.0,9,1.9,15.7
1978,6.0,10,2.5,14.1
1978,6.0,11,6.9,15.0
1978,6.0,12,5.9,17.1
1978,6.0,13,7.6,15.9
1978,6.0,14,8.5,16.8
1978,6.0,15,15.3,17.9
1978,6.0,16,11.3,14.0
1978,6.0,17,5.1,15.6
1978,6.0,18,11.1,15.8
1978,6.0,19,6.3,13.4
1978,6.0,20,1.1,12.6
1978,6.0,21,5.2,15.6
1978,6.0,22,8.1,16.0
1978,6.0,23,11.2,12.8
1978,6.0,24,11.1,14.9
1978,6.0,25,7.3,13.2
1978,6.0,26,7.3,11.2
1978,6.0,27,10.6,14.8
1978,6.0,28,9.7,16.5
1978,6.0,29,9.2,11.5
1978,6.0,30,6.4,15.4
1978,6.0,31,,
1978,7.0,1,8.5,13.9
1978,7.0,2,9.3,18.1
1978,7.0,3,8.8,15.6
1978,7.0,4,12.1,14.3
1978,7.0,5,12.9,16.5
1978,7.0,6,11.5,15.0
1978,7.0,7,10.9,15.0
1978,7.0,8,14.4,16.2
1978,7.0,9,13.0,17.0
1978,7.0,10,13.2,16.5
1978,7.0,11,11.6,21.2
1978,7.0,12,11.3,22.0
1978,7.0,13,13.6,16.7
1978,7.0,14,15.6,18.0
1978,7.0,15,13.9,21.0
1978,7.0,16,6.9,19.3
1978,7.0,17,10.7,15.6
1978,7.0,18,5.8,17.0
1978,7.0,19,11.3,17.4
1978,7.0,20,10.0,18.1
1978,7.0,21,8.2,14.9
1978,7.0,22,4.2,16.4
1978,7.0,23,8.1,12.9
1978,7.0,24,2.6,13.5
1978,7.0,25,10.0,16.0
1978,7.0,26,5.2,14.7
1978,7.0,27,2.9,14.8
1978,7.0,28,10.9,14.2
1978,7.0,29,8.6,16.2
1978,7.0,30,7.9,12.0
1978,7.0,31,10.1,15.5
1978,8.0,1,14.6,22.0
1978,8.0,2,16.0,24.0
1978,8.0,3,17.0,24.7
1978,8.0,4,13.9,23.4
1978,8.0,5,9.8,20.7
1978,8.0,6,7.0,9.8
1978,8.0,7,7.3,13.7
1978,8.0,8,4.2,16.5
1978,8.0,9,8.6,21.3
1978,8.0,10,12.5,17.7
1978,8.0,11,3.6,15.0
1978,8.0,12,3.7,10.2
1978,8.0,13,1.5,10.6
1978,8.0,14,0.6,11.8
1978,8.0,15,5.5,15.4
1978,8.0,16,7.7,17.4
1978,8.0,17,8.8,18.8
1978,8.0,18,5.8,12.9
1978,8.0,19,2.4,11.0
1978,8.0,20,5.7,12.6
1978,8.0,21,9.5,17.5
1978,8.0,22,6.7,17.1
1978,8.0,23,2.3,11.8
1978,8.0,24,4.0,14.2
1978,8.0,25,8.8,19.0
1978,8.0,26,12.8,16.4
1978,8.0,27,12.3,14.8
1978,8.0,28,11.8,15.7
1978,8.0,29,9.7,14.4
1978,8.0,30,3.6,12.9
1978,8.0,31,5.0,17.4
1978,9.0,1,7.9,14.0
1978,9.0,2,1.6,12.5
1978,9.0,3,7.4,12.0
1978,9.0,4,8.6,17.0
1978,9.0,5,10.9,16.8
1978,9.0,6,10.8,16.5
1978,9.0,7,10.8,17.6
1978,9.0,8,10.0,22.0
1978,9.0,9,7.1,22.8
1978,9.0,10,6.5,20.2
1978,9.0,11,8.4,15.6
1978,9.0,12,10.3,18.7
1978,9.0,13,12.5,16.0
1978,9.0,14,11.8,19.9
1978,9.0,15,7.0,20.5
1978,9.0,16,11.7,22.0
1978,9.0,17,15.3,18.6
1978,9.0,18,12.4,17.8
1978,9.0,19,11.0,13.7
1978,9.0,20,10.5,21.3
1978,9.0,21,11.8,23.2
1978,9.0,22,15.2,23.6
1978,9.0,23,17.3,19.7
1978,9.0,24,17.8,18.9
1978,9.0,25,17.3,26.5
1978,9.0,26,18.7,26.0
1978,9.0,27,14.4,20.9
1978,9.0,28,10.1,19.2
1978,9.0,29,12.4,18.7
1978,9.0,30,14.5,22.6
1978,9.0,31,,
1978,10.0,1,18.6,26.4
1978,10.0,2,10.3,18.6
1978,10.0,3,11.6,15.9
1978,10.0,4,15.9,21.7
1978,10.0,5,16.0,21.5
1978,10.0,6,15.5,18.5
1978,10.0,7,17.6,21.9
1978,10.0,8,17.6,23.0
1978,10.0,9,17.3,26.5
1978,10.0,10,11.8,22.0
1978,10.0,11,13.0,26.7
1978,10.0,12,11.9,18.3
1978,10.0,13,11.5,19.4
1978,10.0,14,7.6,19.6
1978,10.0,15,13.3,21.3
1978,10.0,16,11.2,19.3
1978,10.0,17,12.5,22.7
1978,10.0,18,12.4,20.7
1978,10.0,19,13.2,17.3
1978,10.0,20,10.2,21.0
1978,10.0,21,13.0,24.1
1978,10.0,22,17.0,27.6
1978,10.0,23,18.8,23.4
1978,10.0,24,17.8,26.2
1978,10.0,25,13.4,24.4
1978,10.0,26,16.6,20.8
1978,10.0,27,12.0,26.0
1978,10.0,28,16.6,24.5
1978,10.0,29,14.3,21.5
1978,10.0,30,11.9,21.5
1978,10.0,31,11.8,22.2
1978,11.0,1,15.0,23.7
1978,11.0,2,16.7,26.3
1978,11.0,3,17.0,22.5
1978,11.0,4,15.2,26.3
1978,11.0,5,17.5,30.4
1978,11.0,6,12.4,21.4
1978,11.0,7,13.7,21.8
1978,11.0,8,16.6,20.6
1978,11.0,9,16.1,25.0
1978,11.0,10,13.8,26.0
1978,11.0,11,16.0,24.4
1978,11.0,12,8.7,20.5
1978,11.0,13,9.2,18.1
1978,11.0,14,13.3,19.0
1978,11.0,15,14.6,22.6
1978,11.0,16,17.4,25.3
1978,11.0,17,17.8,27.7
1978,11.0,18,17.2,26.3
1978,11.0,19,14.9,24.0
1978,11.0,20,15.0,25.6
1978,11.0,21,16.3,25.0
1978,11.0,22,15.2,24.4
1978,11.0,23,12.4,24.8
1978,11.0,24,18.4,25.5
1978,11.0,25,19.4,28.0
1978,11.0,26,19.0,27.5
1978,11.0,27,12.8,25.3
1978,11.0,28,13.7,28.6
1978,11.0,29,19.5,29.6
1978,11.0,30,21.4,32.6
1978,11.0,31,,
1978,12.0,1,20.9,29.8
1978,12.0,2,19.3,24.1
1978,12.0,3,17.6,23.5
1978,12.0,4,15.9,19.0
1978,12.0,5,13.0,23.6
1978,12.0,6,17.3,31.6
1978,12.0,7,18.2,31.4
1978,12.0,8,22.6,30.4
1978,12.0,9,16.1,25.5
1978,12.0,10,16.5,26.1
1978,12.0,11,16.6,28.0
1978,12.0,12,20.7,29.5
1978,12.0,13,21.3,31.2
1978,12.0,14,15.9,25.0
1978,12.0,15,17.7,24.5
1978,12.0,16,19.1,24.5
1978,12.0,17,19.0,28.0
1978,12.0,18,22.0,30.0
1978,12.0,19,22.4,29.5
1978,12.0,20,21.9,29.0
1978,12.0,21,21.6,31.6
1978,12.0,22,21.0,29.0
1978,12.0,23,20.2,27.3
1978,12.0,24,16.6,30.4
1978,12.0,25,17.9,29.7
1978,12.0,26,16.9,27.4
1978,12.0,27,19.0,32.0
1978,12.0,28,22.6,34.9
1978,12.0,29,16.5,28.3
1978,12.0,30,17.7,27.5
1978,12.0,31,18.7,28.5
1979,1,1,16.5,27.1
1979,1,2,20.8,31.6
1979,1,3,15.1,25.7
1979,1,4,16.2,24.5
1979,1,5,19.0,26.6
1979,1,6,18.4,25.2
1979,1,7,19.6,27.6
1979,1,8,19.6,28.5
1979,1,9,20.8,28.7
1979,1,10,20.9,32.5
1979,1,11,21.1,34.7
1979,1,12,25.8,35.2
1979,1,13,20.2,32.3
1979,1,14,23.1,32.3
1979,1,15,24.4,30.0
1979,1,16,23.0,30.5
1979,1,17,22.7,33.4
1979,1,18,21.5,29.2
1979,1,19,21.8,29.4
1979,1,20,22.4,30.3
1979,1,21,22.0,30.3
1979,1,22,22.0,32.2
1979,1,23,20.4,32.5
1979,1,24,22.1,33.1
1979,1,25,21.8,35.2
1979,1,26,21.5,35.2
1979,1,27,22.3,33.2
1979,1,28,14.2,26.0
1979,1,29,16.7,31.0
1979,1,30,16.6,24.5
1979,1,31,18.9,28.1
1979,2.0,1,20.9,30.0
1979,2.0,2,22.3,32.7
1979,2.0,3,23.7,37.5
1979,2.0,4,25.0,36.3
1979,2.0,5,21.5,31.9
1979,2.0,6,24.2,28.7
1979,2.0,7,21.5,28.1
1979,2.0,8,16.0,25.2
1979,2.0,9,18.0,31.8
1979,2.0,10,21.0,28.6
1979,2.0,11,19.7,30.5
1979,2.0,12,21.0,31.5
1979,2.0,13,20.2,35.5
1979,2.0,14,23.0,31.7
1979,2.0,15,21.8,29.4
1979,2.0,16,19.5,26.8
1979,2.0,17,22.2,27.6
1979,2.0,18,20.3,29.5
1979,2.0,19,18.1,29.6
1979,2.0,20,17.0,29.0
1979,2.0,21,16.3,27.5
1979,2.0,22,18.5,29.3
1979,2.0,23,20.1,28.9
1979,2.0,24,21.3,30.9
1979,2.0,25,20.2,36.8
1979,2.0,26,17.6,29.1
1979,2.0,27,22.4,33.9
